customer_id,orders_placed,products_purchased,amount_spent
2191,1,1,199.99000549316406
10449,3,6,869.9300270080566
1427,2,4,909.9300231933594
5884,4,10,1480.7000160217285
6744,1,4,919.8600158691406
8139,1,1,99.95999908447266
11004,5,16,2589.6900310516357
2413,2,4,989.9400177001953
1349,3,9,1819.6300201416016
7628,3,4,1499.9000396728516
1632,5,14,3019.780059814453
819,3,12,2909.620048522949
4443,3,9,1659.8600158691406
1193,4,15,3909.3900566101074
9041,3,5,733.8700141906738
8443,2,7,1461.8700103759766
851,3,10,2223.7700386047363
9927,1,4,429.9600143432617
5374,2,8,1129.7800064086914
11251,5,14,2234.7800369262695
632,1,2,439.9100036621094
10728,5,12,1599.8500289916992
5184,3,10,1849.6600303649902
3792,1,3,879.9100036621094
11082,2,6,1099.8600234985352
12247,1,1,129.99000549316406
9012,7,16,3549.7000579833984
11435,3,14,4009.600086212158
129,3,11,2877.7200508117676
10389,2,6,1189.880027770996
5350,5,14,2639.710063934326
9363,2,2,299.9199981689453
292,1,5,1164.8800315856934
10581,1,3,529.9600067138672
5435,1,3,999.9600219726562
6135,2,8,1109.8300285339355
6625,2,4,497.9500045776367
10894,2,8,1949.8300323486328
581,2,7,1304.8700370788574
12277,2,6,1199.7800216674805
3997,4,12,2394.680030822754
7514,3,10,2179.7800521850586
2599,2,6,1209.9600219726562
3555,3,7,1589.9000434875488
12374,2,7,1759.8600540161133
1945,1,1,129.99000549316406
9903,3,12,2509.750045776367
9081,2,7,1859.8500518798828
10794,3,7,1329.8700332641602
10936,3,8,1779.8600425720215
2679,2,10,1749.760009765625
2757,4,8,1959.7000160217285
10989,1,2,294.9800033569336
5555,3,9,2099.7800369262695
5255,2,4,549.9800033569336
5827,3,8,1649.8400573730469
7310,3,11,2558.7000465393066
8142,2,2,499.90000915527344
11131,4,11,2139.730010986328
3008,3,8,1599.8200302124023
8335,2,9,2149.8300590515137
177,1,2,599.9700164794922
10121,5,14,2269.770050048828
8770,3,12,2769.650047302246
6219,3,10,1999.7200317382812
3434,4,13,2559.6900596618652
10568,1,2,459.9700164794922
7875,3,10,1209.8600387573242
958,2,6,1219.8700256347656
10816,3,9,1388.850040435791
2542,1,2,319.97000885009766
886,2,5,959.9000091552734
4984,2,8,1539.9300155639648
8094,2,5,1009.9200325012207
2047,2,7,2045.820053100586
3174,1,5,1599.8400115966797
10161,2,9,1649.800048828125
130,2,4,779.9500160217285
10347,1,5,1759.8900146484375
1991,3,9,1793.8600463867188
720,3,10,1229.8700218200684
6911,2,7,1387.8100204467773
9561,1,3,729.9600219726562
9997,2,5,789.9100227355957
9445,1,1,199.99000549316406
111,3,7,1639.7800331115723
5434,3,10,2449.7300567626953
4746,1,1,200.0
4894,2,7,1259.7200164794922
2480,1,5,929.9200210571289
8087,1,2,549.9800109863281
2574,4,17,3069.6100311279297
2348,3,9,1689.7500114440918
5798,2,6,1379.9300384521484
11111,2,5,1079.9000244140625
3565,3,6,1167.9100341796875
11556,2,10,2209.720016479492
12286,2,8,1714.780029296875
11541,2,5,874.9500217437744
11868,3,14,2284.810047149658
4184,1,5,839.9000205993652
667,4,11,2659.8000526428223
7890,2,8,1809.83003616333
10411,2,6,1029.9400215148926
8856,1,4,1049.8600158691406
2266,4,11,2809.8500747680664
2976,2,2,639.9400177001953
8706,4,15,3294.7400665283203
3427,1,3,599.9300079345703
7788,1,5,1179.8200225830078
4355,2,7,1519.8900337219238
6394,1,4,669.8099975585938
8540,3,12,1827.6700325012207
1953,3,5,1329.9300384521484
9644,1,1,299.9800109863281
5443,3,10,2059.7500343322754
2333,2,7,1639.8500442504883
359,5,18,4269.550086975098
7860,2,10,2204.8400535583496
10737,1,4,1049.8100128173828
7033,2,3,589.9000091552734
1026,1,2,399.9800109863281
5307,3,9,2009.8700256347656
11543,3,5,1099.9300079345703
10911,2,8,989.8800163269043
1697,1,5,989.8700103759766
3124,1,4,989.8800201416016
5347,3,11,2341.8800315856934
10488,1,5,1159.8900299072266
11932,1,3,499.9000129699707
10569,2,5,1149.8700103759766
3467,2,5,609.8800086975098
1103,4,12,2013.6700496673584
6849,3,8,1959.7500534057617
1710,3,13,2829.6500701904297
3418,2,8,1989.690029144287
3268,3,8,1809.8300399780273
782,2,5,819.9400291442871
11476,3,10,2219.8000411987305
3278,1,1,129.99000549316406
5709,2,6,1499.9100456237793
8877,1,2,459.9400177001953
6966,1,1,49.97999954223633
4451,2,7,1409.8600273132324
5595,2,6,1229.8800048828125
1146,3,6,1649.8300399780273
7556,1,3,229.96000289916992
7142,2,10,1959.7000274658203
11742,2,9,1954.7500267028809
7689,1,4,709.9600219726562
5898,3,11,2239.6700439453125
4006,1,4,1029.910026550293
3388,2,5,1119.8700256347656
8576,3,10,2629.790008544922
6051,3,7,1204.8900299072266
781,1,5,809.8699989318848
745,2,6,1399.8700256347656
3156,2,6,1229.8800201416016
10605,1,3,549.9100074768066
3342,2,9,1839.9100494384766
10302,3,9,2139.720039367676
2732,1,4,429.9800033569336
7635,1,4,869.910026550293
78,1,2,309.9600067138672
325,3,9,1999.780044555664
8886,2,7,804.8600196838379
4948,2,8,979.850025177002
4192,3,9,1739.880039215088
2246,3,7,1299.9000205993652
8072,1,1,299.9800109863281
8672,1,1,99.98999786376953
3700,1,5,734.8800182342529
7244,3,7,1318.9300384521484
8054,1,1,129.99000549316406
5686,2,9,1416.8100337982178
6520,1,4,759.8700141906738
11632,3,11,2099.780075073242
263,1,3,687.9700164794922
595,2,3,529.9300155639648
825,1,3,539.9500160217285
5758,1,2,279.9300079345703
9170,1,4,909.8399963378906
9558,1,2,329.99000549316406
3741,2,6,849.8800086975098
2186,1,4,859.9100151062012
2739,1,2,119.9800033569336
6545,2,10,1839.8100318908691
2024,1,4,699.870002746582
4430,2,4,1129.9200286865234
2226,1,1,299.95001220703125
6340,1,5,739.9500160217285
3609,1,3,739.9000244140625
9545,1,3,399.87000274658203
9850,1,3,729.9500274658203
2843,1,4,809.9300231933594
2671,1,1,179.99000549316406
3494,1,4,559.9600143432617
4828,1,1,399.9800109863281
1642,1,4,599.9500198364258
4371,1,2,329.9700012207031
1678,2,8,2509.6200370788574
1199,2,2,249.97999572753906
11023,1,4,999.8699951171875
8846,1,4,819.9400177001953
5346,1,5,1059.7900085449219
2123,3,14,2842.640054702759
4680,1,2,599.9700164794922
3665,1,5,1259.8600311279297
4085,2,7,1479.9000244140625
6403,2,8,1979.7900428771973
7168,1,1,119.97000122070312
3693,1,2,439.9600067138672
1105,2,3,449.95001220703125
2695,1,3,679.9700164794922
3170,2,8,1291.870044708252
6743,1,3,849.9600219726562
5384,1,5,949.8300247192383
1734,1,2,279.99000549316406
8257,1,2,479.9399948120117
8985,1,1,399.9800109863281
1803,1,5,829.8100051879883
681,2,3,529.9700164794922
10218,2,4,801.9200210571289
8160,1,4,489.95001220703125
9706,1,5,1119.8800354003906
4530,9,29,6454.280162811279
918,3,11,1934.6300048828125
1205,6,18,3319.7100677490234
4367,5,19,4039.6000595092773
11586,9,19,3339.5600662231445
1871,7,23,4804.550081253052
9111,4,13,2779.6400566101074
12131,7,20,3849.510066986084
5375,4,14,2209.7400512695312
2071,10,30,5421.440132141113
2374,4,8,1739.9100456237793
4257,5,25,5734.430128097534
10495,6,21,4419.520095825195
5383,7,19,3669.6300621032715
9044,3,8,1484.7900161743164
8986,8,29,5116.260099411011
6762,2,3,849.9300079345703
6295,6,15,2869.660026550293
10215,3,7,1379.8500289916992
2550,3,10,2129.77006149292
9055,6,18,2969.520050048828
10655,4,12,2409.8100509643555
3960,4,18,3279.620071411133
1010,5,14,2285.6600437164307
173,8,31,5779.3301067352295
7650,6,13,2789.720039367676
9395,3,9,1483.8400192260742
5135,2,7,1245.8300018310547
10665,6,13,2443.8300590515137
827,11,28,5669.280132293701
6665,4,9,1614.740032196045
11999,6,16,3513.590045928955
1869,3,9,1659.7800388336182
1122,3,5,1574.8700256347656
8809,4,5,529.8700065612793
2685,4,9,1687.7700481414795
6035,3,12,2019.7300338745117
4791,10,19,3729.5200424194336
8143,5,15,3182.5800609588623
3934,6,18,2835.5900650024414
2457,4,8,1585.8300323486328
10481,7,21,4086.3600368499756
8098,5,21,4139.370063781738
381,4,11,2529.740058898926
6020,6,16,2853.6000175476074
11138,3,11,2409.8000526428223
2902,5,14,2689.760076522827
1180,6,20,4259.590103149414
5921,6,15,2804.550037384033
10437,5,17,4409.670097351074
11642,4,10,1829.7500381469727
7838,5,15,2309.750057220459
3514,7,21,3758.4900856018066
6667,3,10,2119.8000564575195
8005,7,20,4664.560096740723
3892,2,5,1339.9200286865234
3658,9,21,4109.440052032471
5918,5,14,3519.670082092285
9783,4,16,3206.6200771331787
529,5,15,2759.720043182373
12319,5,19,3273.590045928955
286,5,19,4119.440097808838
1393,6,23,4633.48010635376
5648,11,41,7323.220142364502
8023,3,10,1057.8200149536133
909,5,12,2769.720069885254
3414,6,16,3189.560073852539
5653,8,21,4358.530059814453
5535,3,11,1534.7900199890137
8272,6,15,2994.5200576782227
5889,2,7,1849.7700424194336
3161,10,25,3863.420063018799
4688,3,12,2509.740016937256
3189,7,19,4389.570098876953
8536,4,13,2294.5800437927246
10042,8,22,4491.560117721558
7481,6,19,4199.580089569092
8625,3,7,1167.8600273132324
8259,5,14,2619.6300468444824
7725,3,10,1599.790023803711
9103,8,30,5287.470119476318
11564,4,7,1297.7700080871582
7052,5,17,3669.620050430298
6440,7,21,3291.250024795532
3677,6,22,4735.550117492676
8670,4,10,2079.7900390625
6408,3,14,2369.560031890869
8495,3,6,1175.7900314331055
2520,6,15,2594.7100582122803
10514,6,25,4839.500087738037
2674,6,14,3179.6900596618652
3129,8,19,3149.7000579833984
7845,5,15,3259.6900939941406
10255,4,9,2219.8500633239746
1739,8,24,5619.580112457275
6650,2,8,1589.6800155639648
1903,6,17,3229.6100540161133
10118,8,24,5098.500068664551
1757,4,10,2509.6900596618652
2444,9,37,7267.190139770508
9990,6,17,4939.580127716064
11006,4,10,1099.9100151062012
1538,3,9,1949.8400611877441
5130,5,10,2049.760021209717
8103,8,13,2069.7600440979004
9303,5,14,2184.5600395202637
7236,2,8,1429.8100280761719
9940,6,22,4209.340089797974
2106,4,12,1979.7800559997559
3083,9,22,4144.530044555664
225,5,18,3577.6300888061523
4181,9,29,6563.210105895996
11725,6,20,4059.550075531006
965,4,15,2020.7100257873535
10513,3,6,1119.7700080871582
5491,8,25,6169.440158843994
6438,3,7,1174.8600368499756
3254,3,8,1539.780029296875
12161,6,18,3376.640073776245
11907,6,15,3349.550064086914
8836,5,12,1969.780014038086
11033,2,5,1214.8700256347656
10504,3,5,1191.8500366210938
10850,7,18,3343.740062713623
1147,5,14,2999.710063934326
4202,7,26,4549.390056610107
2597,5,14,2546.680051803589
11414,4,9,1779.7700386047363
704,5,19,4489.470073699951
5602,5,15,2449.77006149292
6070,4,18,3685.5400886535645
10007,3,8,1119.900032043457
9151,5,16,3539.62007522583
267,4,10,1479.8300285339355
4900,4,11,2579.760040283203
7595,7,23,4615.550073623657
174,9,28,5154.400135040283
1879,2,5,879.8600158691406
9507,5,17,3149.5400772094727
1523,6,18,3079.5500259399414
9702,11,27,5499.340072631836
12136,5,17,2725.710069656372
4062,7,23,4214.620037078857
5190,11,29,5583.490104675293
7260,6,20,3783.440044403076
797,3,10,1953.7500286102295
12142,7,20,3577.680061340332
10491,4,9,1551.8200397491455
7473,6,23,3350.6100578308105
8405,5,16,2734.5100440979004
8378,5,18,3398.580078125
11967,3,8,1459.8900337219238
8647,6,17,2582.6000442504883
6602,9,19,4399.180084228516
3736,6,22,3983.56010055542
9808,7,19,2771.560043334961
2195,6,20,2957.4700241088867
5523,2,9,1441.6800060272217
9772,7,13,2224.730052947998
6799,5,11,2009.7500228881836
5913,7,25,4288.440052032471
1157,4,12,2839.8200874328613
6684,5,14,2769.750057220459
5429,5,18,3952.4000511169434
157,3,13,2206.8300399780273
4588,9,32,6188.3301429748535
2984,5,12,2565.710029602051
66,5,19,3809.5400924682617
6897,5,16,2687.690055847168
10205,3,10,2349.7100372314453
9695,2,5,1129.8600158691406
5229,8,22,4474.560096740723
9128,4,14,2304.6200561523438
8774,3,10,2129.5300064086914
4502,5,9,1571.78000831604
1012,10,33,6749.060134887695
8618,6,21,5189.430080413818
11698,5,14,3129.680088043213
2598,3,6,879.8399963378906
3763,12,29,5001.500093460083
4761,5,16,2220.590030670166
9770,5,14,2519.780040740967
7502,6,18,3817.600086212158
8683,6,15,3133.6800689697266
2798,5,16,3427.52006149292
557,4,15,2539.850070953369
2916,5,16,2311.530002593994
8368,9,28,5874.150100708008
8745,6,18,3164.480026245117
5165,7,20,4819.450115203857
5564,8,24,4829.4000816345215
6448,8,27,5574.5501136779785
3050,4,12,2279.8500328063965
8296,3,9,2579.7500534057617
9672,2,8,1169.8700370788574
11401,4,11,2377.750062942505
8550,7,24,4316.61008644104
1772,4,9,2459.8000564575195
3508,6,20,4259.46008682251
591,4,10,2409.820053100586
1468,6,17,3529.6300468444824
10247,3,9,1779.7500190734863
4567,8,22,4359.280075073242
3572,6,20,3897.5700874328613
7862,6,19,3519.690107345581
383,7,23,4739.510108947754
9874,4,14,2719.740036010742
4876,8,22,4689.570072174072
9900,1,4,999.9400253295898
10126,6,21,3319.4600524902344
25,2,4,929.8700103759766
146,7,13,2329.640033721924
6397,6,21,4605.280071258545
11918,3,10,1659.7499980926514
6389,2,10,2119.780040740967
6525,5,13,2149.8600158691406
3447,9,29,5393.4001388549805
9705,3,9,1619.7900371551514
2718,7,22,4085.530071258545
4901,9,24,5089.44010925293
1076,6,16,2479.640037536621
11450,5,16,3191.6000652313232
2320,8,22,4489.480093002319
11544,4,15,3399.590076446533
8831,4,10,2015.7100524902344
10851,5,14,2649.740047454834
3766,4,16,2209.6400413513184
4198,5,15,2141.5500259399414
1255,8,25,4829.540073394775
247,6,21,4834.490104675293
4684,6,19,3104.660068511963
333,5,9,2439.7200355529785
2389,9,31,6257.140121459961
9728,6,19,3721.6500759124756
11341,8,26,4689.320079803467
7600,5,18,3674.5100860595703
6752,5,16,2899.730068206787
5815,7,26,5554.450147628784
1314,2,6,1109.9100303649902
6114,4,8,1861.840036392212
9879,8,24,4929.5000648498535
165,5,18,4089.540096282959
3167,10,22,4929.52006149292
10466,2,7,1239.8700256347656
11279,1,5,1060.8800201416016
5005,3,7,1349.8100051879883
4625,3,6,973.7800025939941
8741,3,6,1099.8600234985352
853,4,13,2679.7800674438477
8781,7,22,4536.400131225586
9063,4,12,2269.7100372314453
3683,4,11,2219.730028152466
2701,6,16,3369.6900672912598
8952,4,7,1349.7900352478027
4590,6,20,3982.560043334961
6149,7,17,3179.6500701904297
5655,6,17,3019.6600799560547
4023,3,9,1601.7400455474854
245,6,25,5202.360101699829
5952,8,27,6299.49015045166
4582,10,35,5226.140083312988
9933,5,16,3256.650062561035
364,9,27,5304.400129318237
4652,4,13,2629.750068664551
7263,4,14,2859.760055541992
7326,4,15,3334.700050354004
10632,2,4,829.8900299072266
4942,5,13,2064.7400436401367
7677,7,25,5149.520092010498
3757,5,15,2409.7500343322754
1810,9,29,5542.280101776123
9740,11,31,6089.230087280273
10882,6,16,3768.440071105957
11296,3,10,2039.9000511169434
7219,5,16,2319.6900634765625
4042,3,4,899.9600219726562
7238,4,9,1481.8500499725342
12344,6,15,4139.430103302002
4750,7,23,4439.480060577393
11974,5,18,3039.710060119629
2145,6,17,3150.650047302246
5608,5,19,4070.5300788879395
1723,6,15,3129.670063018799
9603,10,27,5438.410137176514
1214,6,15,2619.760051727295
6584,7,27,4438.350080490112
6281,8,29,5249.280122756958
3784,6,15,3235.6800842285156
3943,6,17,3799.4500694274902
7270,6,17,3901.4900913238525
12233,6,17,3389.600086212158
5203,6,24,4764.110103607178
6536,6,16,3389.600040435791
5045,4,12,2126.6800270080566
6108,6,23,4529.680068969727
8448,4,16,2770.530054092407
4216,4,11,1909.7300262451172
712,6,12,3259.530040740967
10934,7,28,4959.400077819824
10634,9,26,5986.390125274658
2585,6,19,4679.580139160156
6512,5,13,2991.660062789917
4926,5,21,4563.380100250244
202,4,12,1885.710033416748
5626,4,15,3534.640064239502
1716,8,21,4004.6401138305664
7550,3,6,1929.8900604248047
3437,4,12,2399.6400260925293
2110,9,24,4464.390056610107
142,5,23,5625.47013092041
8634,2,5,919.900016784668
613,3,11,2219.760040283203
138,5,12,2419.8000564575195
6764,4,11,2439.7100715637207
11795,2,7,1369.8300437927246
5014,3,8,1509.8000221252441
3215,5,11,2159.8300399780273
1618,8,23,4299.560075759888
11236,6,12,1849.7000312805176
3950,3,9,1949.800033569336
1284,5,14,1859.730037689209
8607,5,21,4389.530082702637
9172,4,14,3139.6400604248047
11596,2,6,1379.8600158691406
1955,4,14,3019.7100715637207
4967,7,21,4961.490118026733
8417,4,8,2243.820056915283
11929,7,22,4599.630111694336
1320,3,8,1881.8600463867188
8069,7,19,3959.4200801849365
4233,5,19,3291.590063095093
9789,8,24,5139.3701095581055
2881,8,24,4260.300024032593
5411,6,21,5174.560092926025
1620,4,14,3339.6400718688965
3197,6,22,4571.520067214966
3178,4,11,2839.740074157715
9688,5,15,3319.7400550842285
405,3,7,1619.6700019836426
12395,1,2,309.9600067138672
6450,4,10,1747.8300399780273
1437,4,9,1719.8400230407715
9650,4,16,3169.710090637207
2544,2,7,1409.8500328063965
4700,7,24,5273.340093612671
4132,5,18,3709.60005569458
3458,6,16,2899.650016784668
10364,4,10,1777.7300338745117
9567,5,20,4139.520092010498
12220,6,10,1839.780044555664
8166,8,30,5799.330131530762
4646,5,17,3499.7100715637207
3709,6,19,3759.520044326782
12168,7,17,3149.6300506591797
2144,6,17,3719.6800651550293
12111,5,16,3519.5900650024414
10543,7,26,5311.430095672607
10241,5,18,3247.690082550049
6917,6,14,3179.7100830078125
12167,7,22,3459.600109100342
6161,6,16,4024.540084838867
2219,5,20,4234.530097961426
9639,9,26,4838.6101150512695
5487,2,8,1189.8600273132324
6702,3,9,879.8900260925293
6903,5,15,2989.750087738037
968,5,18,3439.6300468444824
403,4,10,1979.8000373840332
12380,6,22,4205.510108947754
620,8,26,4979.470100402832
12342,3,8,1443.8700141906738
2764,5,13,2679.8800506591797
733,3,12,2321.770044326782
735,2,4,1145.8300170898438
2294,3,11,1849.7000274658203
11877,7,23,3332.600046157837
8306,4,12,3039.6500549316406
4038,9,19,3749.56005859375
3284,5,13,1844.7000217437744
8920,8,30,5922.160095214844
11644,3,12,2184.850051879883
764,5,17,3011.680061340332
8270,4,12,2764.6700592041016
3978,7,19,4489.460098266602
9722,5,20,4224.530097961426
9523,7,28,4969.530109405518
8163,5,17,3579.5300636291504
71,7,19,2987.730052947998
5936,7,23,5389.550106048584
5907,7,22,5209.33012008667
7070,3,9,1819.8100547790527
3081,7,17,3759.580089569092
904,4,9,1689.7800331115723
7037,4,9,1669.6800384521484
11931,10,36,6218.2001094818115
2961,6,17,2465.6200523376465
6374,6,12,1976.8400268554688
897,4,7,1314.7900314331055
2885,5,17,3289.5900650024414
6452,4,7,979.7900161743164
6233,6,21,4464.5500831604
5696,5,14,2749.7600708007812
5872,2,7,1159.7900276184082
3295,7,28,5734.490104675293
6548,1,1,79.9800033569336
10790,3,12,2184.810031890869
7330,6,17,2674.510025024414
10915,3,7,1799.8700561523438
2341,5,18,3629.6400566101074
1234,5,10,2309.8000450134277
10123,2,10,1861.7600440979004
7359,7,18,3379.720100402832
10900,3,4,817.879997253418
4877,6,23,4419.530090332031
1013,9,24,4617.470100402832
4335,5,14,2994.620071411133
11630,8,24,5052.470109939575
10757,7,17,2494.660057067871
10173,4,8,1077.7800064086914
5971,7,25,5139.420112609863
12201,8,22,5184.390110015869
7925,7,12,2339.730052947998
11295,8,28,6231.340167999268
3533,3,7,1349.8500289916992
9040,4,14,3459.740089416504
2736,3,9,2909.6600494384766
3605,4,13,2019.7800331115723
3929,6,19,3939.5600776672363
4776,5,15,2683.6400413513184
9369,5,11,3069.6700744628906
6751,3,10,2389.770065307617
5292,4,12,2059.830051422119
12039,9,37,6823.150157928467
11824,3,9,1929.790054321289
2909,6,25,5359.3601150512695
5254,5,21,3799.390079498291
5861,6,15,3499.670093536377
12409,4,18,3799.56005859375
8971,8,24,5819.4600830078125
9731,11,31,5663.3601150512695
6592,7,16,2934.700038909912
6570,3,6,1499.8100280761719
3163,6,15,3229.6500930786133
5179,5,14,3399.5600509643555
7900,4,14,3244.690061569214
7990,6,19,3809.5700607299805
10046,7,19,3427.670063018799
1298,5,19,4699.480079650879
1565,4,11,2089.760040283203
20,4,6,1589.7700500488281
4108,3,10,2589.6800537109375
10023,6,15,3199.690101623535
12422,3,8,1259.820026397705
9190,6,18,3880.5900897979736
4832,8,24,3527.580053329468
6132,4,10,2024.710039138794
5830,2,2,399.99000549316406
8821,5,11,2679.7400817871094
3303,9,32,6251.350101470947
10096,8,11,2211.760051727295
11176,2,6,1309.8500213623047
865,5,18,3529.700023651123
3975,6,19,3641.620090484619
2032,4,9,1569.8600425720215
8447,6,21,4729.360057830811
5771,1,2,489.9600067138672
6500,5,18,3795.590078353882
8131,3,8,1709.8000183105469
1503,7,25,5839.460121154785
10538,5,21,4103.460071563721
